idade,profissao,estado_civil,educacao,tem_inadimplencia,saldo_anual,emprestimo_habitacional,emprestimo_pessoal,tipo_contato,dia,mes,duracao_segundos,num_contatos_campanha,dias_desde_ultimo_contato,contatos_anteriores,resultado_campanha_anterior,assinou_deposito
37,servicos,casado,medio,nao,-24,sim,nao,desconhecido,27,mai,147,1,-1,0,desconhecido,nao
45,operario,casado,medio,nao,-302,sim,nao,desconhecido,27,mai,78,1,-1,0,desconhecido,nao
31,operario,casado,medio,nao,557,sim,sim,desconhecido,27,mai,185,1,-1,0,desconhecido,nao
32,operario,casado,medio,sim,-238,sim,nao,desconhecido,27,mai,427,1,-1,0,desconhecido,nao
34,operario,casado,fundamental,nao,-106,sim,nao,desconhecido,27,mai,237,1,-1,0,desconhecido,nao
39,domestica,casado,fundamental,nao,-44,sim,nao,desconhecido,27,mai,228,1,-1,0,desconhecido,nao
56,operario,casado,fundamental,nao,373,sim,nao,desconhecido,27,mai,269,1,-1,0,desconhecido,nao
32,tecnico,solteiro,medio,nao,535,sim,sim,desconhecido,27,mai,156,2,-1,0,desconhecido,nao
31,tecnico,casado,medio,nao,169,sim,nao,desconhecido,27,mai,143,1,-1,0,desconhecido,nao
43,administrativo,casado,medio,nao,372,sim,nao,desconhecido,27,mai,162,1,-1,0,desconhecido,nao
33,tecnico,casado,medio,nao,-1040,sim,sim,desconhecido,27,mai,130,1,-1,0,desconhecido,nao
23,administrativo,casado,medio,nao,836,sim,nao,desconhecido,27,mai,674,1,-1,0,desconhecido,nao
32,administrativo,casado,medio,nao,17,sim,nao,desconhecido,27,mai,123,1,-1,0,desconhecido,nao
32,gerencia,divorciado,superior,nao,-634,sim,sim,desconhecido,27,mai,275,1,-1,0,desconhecido,nao
39,operario,casado,medio,nao,-131,sim,sim,desconhecido,27,mai,232,1,-1,0,desconhecido,nao
39,servicos,solteiro,medio,nao,326,sim,nao,desconhecido,27,mai,115,1,-1,0,desconhecido,nao
30,empreendedor,solteiro,fundamental,nao,0,sim,sim,desconhecido,27,mai,1051,1,-1,0,desconhecido,sim
37,desconhecido,solteiro,medio,nao,57,sim,nao,desconhecido,27,mai,142,1,-1,0,desconhecido,nao
46,gerencia,casado,fundamental,nao,-268,sim,nao,desconhecido,27,mai,99,1,-1,0,desconhecido,nao
29,tecnico,solteiro,medio,nao,115,nao,nao,desconhecido,27,mai,340,1,-1,0,desconhecido,nao
51,operario,casado,fundamental,nao,-26,sim,nao,desconhecido,27,mai,47,1,-1,0,desconhecido,nao
46,operario,casado,medio,nao,-371,sim,nao,desconhecido,27,mai,138,1,-1,0,desconhecido,nao
31,administrativo,solteiro,medio,nao,4388,sim,nao,desconhecido,27,mai,182,2,-1,0,desconhecido,nao
40,operario,casado,fundamental,nao,-335,sim,nao,desconhecido,27,mai,260,1,-1,0,desconhecido,nao
26,tecnico,divorciado,superior,nao,3154,sim,sim,desconhecido,27,mai,121,1,-1,0,desconhecido,nao
32,administrativo,casado,medio,nao,-458,nao,nao,desconhecido,27,mai,143,1,-1,0,desconhecido,nao
27,administrativo,casado,medio,nao,1475,sim,nao,desconhecido,27,mai,472,1,-1,0,desconhecido,nao
36,servicos,divorciado,medio,nao,-330,sim,sim,desconhecido,27,mai,207,2,-1,0,desconhecido,nao
36,operario,casado,desconhecido,nao,-417,sim,nao,desconhecido,27,mai,597,3,-1,0,desconhecido,nao
27,administrativo,solteiro,medio,nao,0,sim,nao,desconhecido,27,mai,265,1,-1,0,desconhecido,nao
56,gerencia,divorciado,superior,nao,408,sim,nao,desconhecido,27,mai,274,1,-1,0,desconhecido,nao
28,operario,casado,medio,nao,110,sim,nao,desconhecido,27,mai,420,1,-1,0,desconhecido,nao
34,gerencia,casado,medio,nao,-294,sim,nao,desconhecido,27,mai,532,2,-1,0,desconhecido,nao
34,operario,casado,medio,nao,-61,sim,nao,desconhecido,27,mai,128,1,-1,0,desconhecido,nao
45,tecnico,divorciado,medio,nao,23,sim,nao,desconhecido,27,mai,62,4,-1,0,desconhecido,nao
40,administrativo,casado,medio,nao,3087,sim,sim,desconhecido,27,mai,185,1,-1,0,desconhecido,nao
25,operario,solteiro,medio,nao,-187,sim,sim,desconhecido,27,mai,275,4,-1,0,desconhecido,nao
32,administrativo,solteiro,medio,nao,146,nao,nao,desconhecido,27,mai,111,10,-1,0,desconhecido,nao
28,gerencia,solteiro,superior,nao,939,sim,nao,desconhecido,27,mai,740,1,-1,0,desconhecido,sim
33,operario,casado,fundamental,nao,1217,sim,nao,desconhecido,27,mai,271,3,-1,0,desconhecido,nao
32,operario,casado,fundamental,nao,-11,sim,nao,desconhecido,27,mai,776,1,-1,0,desconhecido,nao
36,administrativo,solteiro,desconhecido,nao,-69,sim,nao,desconhecido,27,mai,90,2,-1,0,desconhecido,nao
38,administrativo,divorciado,medio,nao,-212,sim,nao,desconhecido,27,mai,78,2,-1,0,desconhecido,nao
23,administrativo,solteiro,medio,nao,345,sim,nao,desconhecido,27,mai,330,2,-1,0,desconhecido,nao
22,tecnico,solteiro,medio,nao,356,sim,nao,desconhecido,27,mai,518,2,-1,0,desconhecido,nao
56,aposentado,divorciado,medio,nao,-663,sim,nao,desconhecido,27,mai,243,2,-1,0,desconhecido,nao
35,operario,solteiro,medio,nao,-482,sim,nao,desconhecido,27,mai,472,1,-1,0,desconhecido,nao
33,servicos,divorciado,medio,nao,991,sim,nao,desconhecido,27,mai,148,1,-1,0,desconhecido,nao
30,operario,casado,medio,nao,501,sim,sim,desconhecido,27,mai,514,1,-1,0,desconhecido,nao
34,administrativo,casado,medio,nao,256,nao,nao,desconhecido,27,mai,388,2,-1,0,desconhecido,nao
59,aposentado,casado,medio,nao,-48,sim,nao,desconhecido,27,mai,224,1,-1,0,desconhecido,nao
26,administrativo,casado,medio,nao,1641,sim,nao,desconhecido,27,mai,118,1,-1,0,desconhecido,nao
42,administrativo,casado,medio,nao,818,sim,nao,desconhecido,27,mai,255,1,-1,0,desconhecido,nao
48,operario,casado,medio,nao,154,sim,nao,desconhecido,27,mai,70,3,-1,0,desconhecido,nao
31,servicos,casado,medio,nao,-641,sim,sim,desconhecido,27,mai,296,2,-1,0,desconhecido,nao
28,empreendedor,solteiro,superior,nao,219,sim,nao,desconhecido,27,mai,257,1,-1,0,desconhecido,nao
36,administrativo,casado,medio,nao,1867,sim,sim,desconhecido,27,mai,243,2,-1,0,desconhecido,nao
27,estudante,solteiro,desconhecido,nao,910,sim,sim,desconhecido,27,mai,77,1,-1,0,desconhecido,nao
39,operario,casado,fundamental,nao,34,sim,nao,desconhecido,27,mai,114,1,-1,0,desconhecido,nao
35,tecnico,casado,superior,nao,712,sim,nao,desconhecido,27,mai,73,2,-1,0,desconhecido,nao
28,gerencia,solteiro,superior,nao,0,sim,nao,desconhecido,27,mai,290,1,-1,0,desconhecido,nao
32,tecnico,casado,superior,nao,168,nao,nao,desconhecido,27,mai,86,1,-1,0,desconhecido,nao
28,operario,solteiro,medio,nao,1025,sim,nao,desconhecido,27,mai,168,1,-1,0,desconhecido,nao
34,operario,casado,medio,nao,457,sim,sim,desconhecido,27,mai,188,1,-1,0,desconhecido,nao
51,operario,casado,fundamental,nao,109,sim,nao,desconhecido,27,mai,106,2,-1,0,desconhecido,nao
50,gerencia,casado,medio,nao,-44,sim,nao,desconhecido,27,mai,45,1,-1,0,desconhecido,nao
49,desempregado,casado,fundamental,nao,-384,sim,nao,desconhecido,27,mai,25,1,-1,0,desconhecido,nao
36,gerencia,solteiro,superior,nao,3875,sim,nao,desconhecido,27,mai,21,5,-1,0,desconhecido,nao
55,tecnico,casado,medio,nao,1004,sim,sim,desconhecido,27,mai,224,1,-1,0,desconhecido,nao
58,gerencia,divorciado,superior,nao,-71,nao,nao,desconhecido,27,mai,114,1,-1,0,desconhecido,nao
41,servicos,casado,medio,nao,33,sim,sim,desconhecido,27,mai,82,1,-1,0,desconhecido,nao
29,administrativo,solteiro,superior,nao,2904,sim,nao,desconhecido,27,mai,33,1,-1,0,desconhecido,nao
36,empreendedor,casado,superior,nao,271,sim,nao,desconhecido,27,mai,322,2,-1,0,desconhecido,nao
24,administrativo,solteiro,medio,nao,-507,sim,nao,desconhecido,27,mai,446,1,-1,0,desconhecido,nao
31,gerencia,solteiro,superior,nao,1411,sim,nao,desconhecido,27,mai,121,4,-1,0,desconhecido,nao
30,gerencia,solteiro,superior,nao,3773,sim,nao,desconhecido,27,mai,99,1,-1,0,desconhecido,nao
24,tecnico,solteiro,superior,nao,1954,sim,sim,desconhecido,27,mai,78,1,-1,0,desconhecido,nao
36,operario,casado,fundamental,nao,244,sim,nao,desconhecido,27,mai,70,2,-1,0,desconhecido,nao
51,operario,divorciado,medio,nao,216,sim,nao,desconhecido,27,mai,213,2,-1,0,desconhecido,nao
23,operario,solteiro,fundamental,sim,-627,sim,sim,desconhecido,27,mai,115,1,-1,0,desconhecido,nao
26,operario,solteiro,fundamental,nao,619,sim,sim,desconhecido,27,mai,305,1,-1,0,desconhecido,nao
29,servicos,solteiro,superior,nao,2564,sim,nao,desconhecido,27,mai,306,2,-1,0,desconhecido,nao
41,autonomo,casado,fundamental,nao,-8,sim,nao,desconhecido,27,mai,643,2,-1,0,desconhecido,nao
35,servicos,casado,medio,nao,505,sim,sim,desconhecido,27,mai,371,2,-1,0,desconhecido,nao
42,servicos,casado,medio,nao,-43,sim,sim,desconhecido,27,mai,363,3,-1,0,desconhecido,nao
29,servicos,casado,medio,nao,1057,sim,nao,desconhecido,27,mai,179,1,-1,0,desconhecido,nao
34,empreendedor,casado,medio,nao,-139,sim,sim,desconhecido,27,mai,492,2,-1,0,desconhecido,nao
34,gerencia,solteiro,superior,nao,13,sim,nao,desconhecido,27,mai,222,2,-1,0,desconhecido,nao
58,aposentado,casado,fundamental,nao,90,sim,nao,desconhecido,27,mai,144,1,-1,0,desconhecido,nao
31,operario,casado,medio,nao,203,sim,nao,desconhecido,27,mai,426,2,-1,0,desconhecido,nao
32,gerencia,casado,superior,nao,-383,sim,nao,desconhecido,27,mai,241,1,-1,0,desconhecido,nao
56,gerencia,divorciado,superior,nao,-676,sim,sim,desconhecido,27,mai,181,1,-1,0,desconhecido,nao
34,operario,solteiro,medio,nao,1698,sim,nao,desconhecido,27,mai,39,7,-1,0,desconhecido,nao
30,operario,casado,medio,nao,-269,sim,nao,desconhecido,27,mai,293,2,-1,0,desconhecido,nao
31,gerencia,solteiro,superior,nao,2124,sim,nao,desconhecido,27,mai,316,2,-1,0,desconhecido,nao
28,estudante,solteiro,medio,nao,4793,nao,nao,desconhecido,27,mai,151,1,-1,0,desconhecido,nao
57,gerencia,solteiro,superior,nao,33,sim,nao,desconhecido,27,mai,132,1,-1,0,desconhecido,nao
35,operario,solteiro,fundamental,nao,21,sim,nao,desconhecido,27,mai,129,1,-1,0,desconhecido,nao
46,tecnico,divorciado,medio,nao,119,sim,nao,desconhecido,27,mai,106,1,-1,0,desconhecido,nao
51,gerencia,casado,superior,nao,0,nao,nao,desconhecido,27,mai,68,5,-1,0,desconhecido,nao
38,operario,casado,fundamental,nao,315,sim,nao,desconhecido,27,mai,173,3,-1,0,desconhecido,nao
33,servicos,divorciado,medio,nao,-395,sim,nao,desconhecido,27,mai,161,2,-1,0,desconhecido,nao
21,operario,casado,medio,nao,223,sim,nao,desconhecido,27,mai,155,1,-1,0,desconhecido,nao
38,tecnico,solteiro,medio,nao,145,sim,nao,desconhecido,27,mai,109,2,-1,0,desconhecido,nao
49,administrativo,divorciado,medio,nao,333,sim,nao,desconhecido,27,mai,36,3,-1,0,desconhecido,nao
54,operario,casado,fundamental,nao,3170,sim,nao,desconhecido,27,mai,62,4,-1,0,desconhecido,nao
42,administrativo,solteiro,medio,nao,-847,sim,nao,desconhecido,27,mai,137,2,-1,0,desconhecido,nao
44,operario,divorciado,fundamental,nao,68,sim,nao,desconhecido,27,mai,310,1,-1,0,desconhecido,nao
31,servicos,casado,medio,nao,-704,sim,nao,desconhecido,27,mai,195,2,-1,0,desconhecido,nao
52,tecnico,divorciado,medio,nao,388,sim,sim,desconhecido,27,mai,139,1,-1,0,desconhecido,nao
27,autonomo,solteiro,superior,nao,270,sim,nao,desconhecido,27,mai,470,2,-1,0,desconhecido,nao
33,operario,casado,medio,nao,-241,sim,sim,desconhecido,27,mai,169,1,-1,0,desconhecido,nao
40,tecnico,casado,medio,nao,56,sim,sim,desconhecido,27,mai,223,1,-1,0,desconhecido,nao
57,domestica,casado,fundamental,nao,411,sim,nao,desconhecido,27,mai,104,3,-1,0,desconhecido,nao
52,servicos,casado,fundamental,nao,-585,sim,sim,desconhecido,27,mai,201,2,-1,0,desconhecido,nao
30,tecnico,solteiro,medio,nao,1534,sim,nao,desconhecido,27,mai,596,1,-1,0,desconhecido,nao
25,operario,solteiro,medio,nao,-143,sim,sim,desconhecido,27,mai,90,1,-1,0,desconhecido,nao
36,administrativo,casado,medio,nao,68,sim,sim,desconhecido,27,mai,157,1,-1,0,desconhecido,nao
51,operario,solteiro,medio,nao,936,sim,nao,desconhecido,27,mai,253,16,-1,0,desconhecido,nao
32,administrativo,solteiro,medio,nao,13,sim,nao,desconhecido,27,mai,88,2,-1,0,desconhecido,nao
44,administrativo,divorciado,medio,nao,-88,sim,nao,desconhecido,27,mai,600,2,-1,0,desconhecido,nao
26,tecnico,divorciado,medio,nao,21,sim,nao,desconhecido,27,mai,133,1,-1,0,desconhecido,nao
54,administrativo,divorciado,medio,nao,-288,sim,nao,desconhecido,27,mai,138,2,-1,0,desconhecido,nao
27,operario,solteiro,medio,sim,87,sim,nao,desconhecido,27,mai,43,1,-1,0,desconhecido,nao
37,administrativo,casado,medio,nao,274,sim,nao,desconhecido,27,mai,731,3,-1,0,desconhecido,sim
30,servicos,casado,medio,nao,357,sim,nao,desconhecido,27,mai,659,4,-1,0,desconhecido,nao
46,tecnico,casado,medio,nao,-337,sim,nao,desconhecido,27,mai,112,1,-1,0,desconhecido,nao
36,servicos,solteiro,medio,sim,-455,nao,nao,desconhecido,27,mai,124,1,-1,0,desconhecido,nao
46,operario,casado,fundamental,nao,258,sim,nao,desconhecido,27,mai,217,1,-1,0,desconhecido,nao
36,tecnico,casado,medio,nao,474,sim,nao,desconhecido,27,mai,59,1,-1,0,desconhecido,nao
31,operario,casado,medio,nao,66,nao,nao,desconhecido,27,mai,121,1,-1,0,desconhecido,nao
35,servicos,casado,medio,nao,74,sim,nao,desconhecido,27,mai,112,1,-1,0,desconhecido,nao
25,operario,solteiro,medio,nao,2354,nao,sim,desconhecido,27,mai,98,1,-1,0,desconhecido,nao
21,administrativo,solteiro,desconhecido,nao,-28,sim,nao,desconhecido,27,mai,125,1,-1,0,desconhecido,nao
30,gerencia,casado,superior,nao,0,sim,nao,desconhecido,27,mai,175,1,-1,0,desconhecido,nao
44,tecnico,divorciado,medio,nao,1196,sim,nao,desconhecido,27,mai,202,1,-1,0,desconhecido,nao
34,tecnico,solteiro,medio,nao,486,sim,nao,desconhecido,27,mai,185,1,-1,0,desconhecido,nao
34,operario,casado,medio,nao,-76,sim,nao,desconhecido,27,mai,170,1,-1,0,desconhecido,nao
32,administrativo,casado,medio,nao,-370,sim,nao,desconhecido,27,mai,98,1,-1,0,desconhecido,nao
40,gerencia,divorciado,superior,nao,290,sim,nao,desconhecido,27,mai,184,1,-1,0,desconhecido,nao
31,operario,solteiro,medio,nao,116,sim,nao,desconhecido,27,mai,261,1,-1,0,desconhecido,nao
29,administrativo,solteiro,medio,nao,915,sim,nao,desconhecido,27,mai,103,1,-1,0,desconhecido,nao
33,operario,casado,medio,nao,0,sim,nao,desconhecido,27,mai,190,1,-1,0,desconhecido,nao
47,administrativo,divorciado,medio,nao,-407,sim,nao,desconhecido,27,mai,46,1,-1,0,desconhecido,nao
31,servicos,casado,medio,nao,-214,sim,nao,desconhecido,27,mai,198,1,-1,0,desconhecido,nao
29,operario,casado,fundamental,nao,715,sim,nao,desconhecido,27,mai,170,1,-1,0,desconhecido,nao
31,administrativo,solteiro,medio,nao,-302,sim,sim,desconhecido,27,mai,235,5,-1,0,desconhecido,nao
34,administrativo,solteiro,medio,nao,88,sim,nao,desconhecido,27,mai,169,2,-1,0,desconhecido,nao
28,estudante,solteiro,superior,nao,737,sim,nao,desconhecido,27,mai,125,1,-1,0,desconhecido,nao
42,administrativo,casado,fundamental,nao,1547,sim,sim,desconhecido,27,mai,272,3,-1,0,desconhecido,nao
29,operario,casado,medio,nao,975,sim,nao,desconhecido,27,mai,265,2,-1,0,desconhecido,nao
53,autonomo,casado,fundamental,nao,6,sim,nao,desconhecido,27,mai,233,2,-1,0,desconhecido,nao
39,operario,casado,medio,nao,459,sim,nao,desconhecido,27,mai,307,2,-1,0,desconhecido,nao
33,gerencia,divorciado,superior,nao,723,sim,nao,desconhecido,27,mai,246,1,-1,0,desconhecido,nao
31,gerencia,casado,superior,nao,1230,sim,nao,desconhecido,27,mai,290,4,-1,0,desconhecido,nao
34,servicos,casado,medio,nao,0,nao,nao,desconhecido,27,mai,56,2,-1,0,desconhecido,nao
43,desempregado,divorciado,medio,nao,700,sim,nao,desconhecido,27,mai,259,1,-1,0,desconhecido,nao
33,operario,casado,superior,nao,22,sim,nao,desconhecido,27,mai,375,1,-1,0,desconhecido,nao
33,administrativo,divorciado,medio,nao,479,sim,nao,desconhecido,27,mai,74,5,-1,0,desconhecido,nao
25,tecnico,casado,desconhecido,nao,776,sim,nao,desconhecido,27,mai,290,1,-1,0,desconhecido,nao
34,operario,casado,medio,nao,1575,sim,nao,desconhecido,27,mai,148,3,-1,0,desconhecido,nao
26,operario,solteiro,medio,nao,592,sim,sim,desconhecido,27,mai,174,1,-1,0,desconhecido,nao
42,operario,casado,medio,nao,3052,sim,nao,desconhecido,27,mai,32,1,-1,0,desconhecido,nao
40,operario,casado,fundamental,sim,-56,sim,nao,desconhecido,27,mai,316,1,-1,0,desconhecido,nao
33,operario,casado,fundamental,nao,-159,sim,nao,desconhecido,27,mai,332,1,-1,0,desconhecido,nao
39,operario,casado,fundamental,nao,1135,sim,nao,desconhecido,27,mai,35,1,-1,0,desconhecido,nao
24,autonomo,solteiro,superior,nao,2984,sim,nao,desconhecido,27,mai,935,1,-1,0,desconhecido,sim
30,desempregado,casado,medio,nao,-98,sim,nao,desconhecido,27,mai,173,1,-1,0,desconhecido,nao
49,gerencia,casado,superior,nao,1304,sim,nao,desconhecido,27,mai,144,1,-1,0,desconhecido,nao
33,servicos,casado,medio,nao,684,sim,nao,desconhecido,27,mai,474,1,-1,0,desconhecido,nao
39,gerencia,divorciado,superior,nao,-999,sim,nao,desconhecido,27,mai,313,1,-1,0,desconhecido,nao
30,operario,casado,medio,nao,1196,nao,nao,desconhecido,27,mai,147,1,-1,0,desconhecido,nao
49,tecnico,casado,medio,nao,-353,sim,sim,desconhecido,27,mai,123,2,-1,0,desconhecido,nao
60,tecnico,casado,superior,nao,1626,sim,sim,desconhecido,27,mai,395,2,-1,0,desconhecido,nao
43,tecnico,solteiro,medio,nao,33,sim,nao,desconhecido,27,mai,93,10,-1,0,desconhecido,nao
33,empreendedor,casado,medio,nao,-118,sim,sim,desconhecido,27,mai,421,3,-1,0,desconhecido,nao
30,empreendedor,casado,medio,nao,1539,sim,sim,desconhecido,27,mai,166,9,-1,0,desconhecido,nao
24,operario,solteiro,medio,nao,-438,sim,nao,desconhecido,27,mai,410,1,-1,0,desconhecido,nao
48,gerencia,divorciado,superior,nao,108,sim,nao,desconhecido,27,mai,89,2,-1,0,desconhecido,nao
26,administrativo,casado,medio,nao,0,nao,nao,desconhecido,27,mai,755,1,-1,0,desconhecido,nao
31,administrativo,casado,medio,nao,3052,sim,sim,desconhecido,27,mai,139,2,-1,0,desconhecido,nao
36,gerencia,casado,superior,nao,0,sim,nao,desconhecido,27,mai,145,2,-1,0,desconhecido,nao
36,gerencia,casado,superior,nao,-825,nao,nao,desconhecido,27,mai,95,1,-1,0,desconhecido,nao
31,operario,solteiro,medio,nao,1000,sim,sim,desconhecido,27,mai,191,1,-1,0,desconhecido,nao
53,administrativo,divorciado,medio,nao,-120,sim,nao,desconhecido,27,mai,211,1,-1,0,desconhecido,nao
32,gerencia,casado,superior,nao,124,nao,nao,desconhecido,27,mai,193,1,-1,0,desconhecido,nao
47,tecnico,casado,superior,nao,-512,sim,sim,desconhecido,27,mai,220,2,-1,0,desconhecido,nao
34,gerencia,solteiro,fundamental,nao,212,nao,nao,desconhecido,27,mai,88,1,-1,0,desconhecido,nao
43,gerencia,divorciado,superior,nao,3257,sim,nao,desconhecido,27,mai,120,2,-1,0,desconhecido,nao
42,servicos,casado,medio,nao,-437,sim,sim,desconhecido,27,mai,318,1,-1,0,desconhecido,nao
34,administrativo,casado,medio,nao,-549,sim,sim,desconhecido,27,mai,405,1,-1,0,desconhecido,nao
30,administrativo,solteiro,medio,nao,-213,sim,sim,desconhecido,27,mai,751,1,-1,0,desconhecido,sim
31,gerencia,solteiro,superior,nao,-429,sim,sim,desconhecido,27,mai,207,1,-1,0,desconhecido,nao
52,tecnico,casado,medio,nao,2001,sim,nao,desconhecido,27,mai,95,4,-1,0,desconhecido,nao
27,administrativo,solteiro,medio,nao,1391,sim,nao,desconhecido,27,mai,319,1,-1,0,desconhecido,nao
51,tecnico,casado,medio,nao,-1042,sim,nao,desconhecido,27,mai,272,2,-1,0,desconhecido,nao
38,gerencia,solteiro,superior,nao,16957,sim,nao,desconhecido,27,mai,142,2,-1,0,desconhecido,nao
41,administrativo,divorciado,medio,nao,348,sim,nao,desconhecido,27,mai,233,3,-1,0,desconhecido,nao
60,tecnico,divorciado,superior,nao,-317,sim,nao,desconhecido,27,mai,498,1,-1,0,desconhecido,nao
53,operario,casado,fundamental,nao,1715,sim,sim,desconhecido,27,mai,27,1,-1,0,desconhecido,nao
56,aposentado,divorciado,fundamental,nao,-154,sim,nao,desconhecido,27,mai,127,1,-1,0,desconhecido,nao
37,empreendedor,solteiro,superior,nao,-274,sim,sim,desconhecido,27,mai,237,2,-1,0,desconhecido,nao
35,servicos,solteiro,medio,nao,-267,sim,nao,desconhecido,27,mai,193,1,-1,0,desconhecido,nao
37,empreendedor,casado,superior,nao,836,sim,nao,desconhecido,27,mai,129,2,-1,0,desconhecido,nao
35,gerencia,casado,medio,nao,1160,sim,nao,desconhecido,27,mai,116,3,-1,0,desconhecido,nao
44,servicos,casado,medio,nao,-230,sim,sim,desconhecido,27,mai,99,1,-1,0,desconhecido,nao
33,administrativo,casado,medio,nao,220,sim,nao,desconhecido,27,mai,345,1,-1,0,desconhecido,nao
36,administrativo,divorciado,medio,nao,-37,sim,nao,desconhecido,27,mai,151,1,-1,0,desconhecido,nao
27,servicos,solteiro,medio,nao,1043,sim,nao,desconhecido,27,mai,376,2,-1,0,desconhecido,nao
34,operario,casado,medio,nao,763,sim,nao,desconhecido,27,mai,99,1,-1,0,desconhecido,nao
30,operario,solteiro,medio,nao,49,nao,sim,desconhecido,27,mai,210,2,-1,0,desconhecido,nao
33,gerencia,solteiro,superior,nao,0,nao,nao,desconhecido,27,mai,277,1,-1,0,desconhecido,nao
26,servicos,divorciado,fundamental,nao,633,sim,nao,desconhecido,27,mai,326,2,-1,0,desconhecido,nao
29,autonomo,casado,medio,nao,-76,sim,nao,desconhecido,27,mai,305,2,-1,0,desconhecido,nao
33,tecnico,casado,medio,nao,-616,sim,sim,desconhecido,27,mai,320,1,-1,0,desconhecido,nao
30,tecnico,solteiro,medio,nao,1359,sim,nao,desconhecido,27,mai,298,1,-1,0,desconhecido,nao
36,administrativo,casado,medio,nao,234,sim,nao,desconhecido,27,mai,219,1,-1,0,desconhecido,nao
36,administrativo,divorciado,medio,nao,-611,sim,nao,desconhecido,27,mai,222,1,-1,0,desconhecido,nao
47,gerencia,divorciado,superior,nao,-363,sim,sim,desconhecido,27,mai,513,1,-1,0,desconhecido,nao
37,operario,divorciado,medio,nao,-333,sim,nao,desconhecido,27,mai,345,1,-1,0,desconhecido,nao
32,operario,casado,fundamental,sim,-275,sim,sim,desconhecido,27,mai,321,1,-1,0,desconhecido,nao
28,desempregado,casado,medio,nao,863,sim,sim,desconhecido,27,mai,355,1,-1,0,desconhecido,nao
28,tecnico,casado,medio,nao,839,sim,nao,desconhecido,27,mai,240,2,-1,0,desconhecido,nao
53,operario,solteiro,desconhecido,nao,1555,sim,nao,desconhecido,27,mai,383,2,-1,0,desconhecido,nao
26,operario,casado,medio,nao,284,sim,nao,desconhecido,27,mai,301,1,-1,0,desconhecido,nao
42,desempregado,casado,medio,nao,-165,sim,sim,desconhecido,27,mai,179,3,-1,0,desconhecido,nao
29,gerencia,solteiro,superior,nao,941,sim,nao,desconhecido,27,mai,160,1,-1,0,desconhecido,nao
32,administrativo,solteiro,medio,nao,223,sim,sim,desconhecido,27,mai,236,4,-1,0,desconhecido,nao
