DATA_REGISTRO,PROCEDIMENTO,TIPO_PROPRIEDADE,BAIRRO,SUBTIPO_IMOVEL,VALOR_TRANSACAO,AREA_UTIL_M2,QUARTOS,METRO_MAIS_PROXIMO,SHOPPING_MAIS_PROXIMO,PONTO_REFERENCIA_MAIS_PROXIMO,PROJETO,PRECO_POR_M2,CATEGORIA_TAMANHO,FAIXA_DE_VALOR
2026-03-18,Venda,Propriedade Plena (Freehold),ARJAN,Apartamento,1500000.0,77.68,2 Quarto(s),Sharaf Dg Metro Station,Mall of the Emirates,Motor City,TORINO BY ORO24,19309.99,Médio,Alto Padrão
2026-03-18,Venda,Propriedade Plena (Freehold),DUBAI SOUTH,Apartamento,446000.0,81.31,2 Quarto(s),,,Expo 2020 Site,,5485.18,Médio,Entrada
2026-03-18,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,900000.0,41.47,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,AYKON CITY 2,21702.44,Compacto,Mercado Médio
2026-03-18,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,3100000.0,123.71,2 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Boulevard Point,25058.6,Spacious,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),DUBAI HILLS,Apartamento,2360000.0,99.91,2 Quarto(s),Noor Bank Metro Station,Mall of the Emirates,IMG World Adventures,Golf Grand,23621.26,Spacious,Alto Padrão
2026-03-18,Venda,Propriedade Plena (Freehold),DUBAI HEALTHCARE CITY - PHASE 2,Apartamento,400000.0,45.65,Studio,Al Jadaf Metro Station,Dubai Mall,Downtown Dubai,Azizi Aliyah Residences,8762.32,Compacto,Entrada
2026-03-18,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Office,1380720.0,97.18,Office,Marina Mall Metro Station,Marina Mall,Sports City Swimming Academy,,14207.86,Spacious,Mercado Médio
2026-03-18,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,7125000.0,270.29,3 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,,26360.58,Premium,Ultra-Premium
2026-03-18,Venda,Propriedade Plena (Freehold),Um Suqaim Third,Apartamento,10500000.0,255.29,4 Quarto(s),,,,Al Jazi - Madinat Jumeriah Living,41129.7,Premium,Ultra-Premium
2026-03-19,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 2 & 3,Apartamento,920000.0,66.45,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,,Glorious Central Residences,13845.0,Médio,Mercado Médio
2026-03-19,Venda,Propriedade Plena (Freehold),SILICON OASIS,Apartamento,755070.0,73.84,1 Quarto(s),,,IMG World Adventures,AURA ELEGANCE,10225.76,Médio,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,1220000.0,72.65,1 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,CHURCHILL TOWER,16792.84,Médio,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,1725000.0,83.71,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,BURJ VIEWS,20606.86,Médio,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,34097750.0,876.94,6 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,AL HABTOOR CITY,38882.65,Premium,Ultra-Premium
2026-01-12,Venda,Propriedade Plena (Freehold),Madinat Hind 4,Apartamento,700000.0,70.94,1 Quarto(s),,,,DAMAC HILLS (2) - VIRIDIS,9867.49,Médio,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1050000.0,110.87,1 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,PLAZA RESIDENCES,9470.55,Spacious,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),TOWN SQUARE,Apartamento,525000.0,29.65,Studio,,,Dubai Cycling Course,TOWN SQUARE SAFI,17706.58,Compacto,Entrada
2026-03-23,Venda,Propriedade Plena (Freehold),DUBAI MARITIME CITY,Apartamento,1175000.0,40.75,Studio,Al Ghubaiba Metro Station,Dubai Mall,Burj Khalifa,THE ANWA BY OMNIYAT,28834.36,Compacto,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1474998.75,73.04,1 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Aurora,20194.4,Médio,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1010000.0,63.62,1 Quarto(s),Dubai Internet City,Marina Mall,Sports City Swimming Academy,Binghatti Corner,15875.51,Médio,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),TOWN SQUARE,Apartamento,1200000.0,84.18,2 Quarto(s),,,Dubai Cycling Course,TOWN SQUARE ZAHRA,14255.17,Médio,Mercado Médio
2026-01-09,Venda,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,1650000.0,62.5,1 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Bayshore,26400.0,Médio,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),PALM JUMEIRAH,Apartamento,3850000.0,147.04,2 Quarto(s),Palm Jumeirah,Marina Mall,Burj Al Arab,,26183.35,Premium,Ultra-Premium
2026-03-23,Venda,Propriedade Plena (Freehold),DAMAC HILLS,Apartamento,1310000.0,100.26,1 Quarto(s),,,Motor City,DAMAC HILLS - ARTESIA,13066.03,Spacious,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Office,1900000.0,83.14,Office,Damac Properties,Marina Mall,Burj Al Arab,TIFFANY TOWERS,22853.02,Médio,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Apartamento,1390000.0,108.55,2 Quarto(s),Damac Properties,Marina Mall,Burj Al Arab,,12805.16,Spacious,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),AL KHAIL HEIGHTS,Apartamento,635000.0,62.07,Studio,Noor Bank Metro Station,Dubai Mall,Downtown Dubai,AL KHAIL HEIGHTS,10230.39,Médio,Entrada
2026-03-23,Venda,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,2350000.0,91.15,1 Quarto(s),Creek Metro Station,Dubai Mall,Dubai International Airport,THE DUBAI CREEK RESIDENCES,25781.68,Spacious,Alto Padrão
2026-01-12,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,9766.08,81.16,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,,120.33,Médio,Entrada
2026-03-23,Venda,Propriedade Plena (Freehold),DAMAC HILLS,Apartamento,1100000.0,74.86,1 Quarto(s),,,Motor City,DAMAC HILLS - CARSON,14694.1,Médio,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),JADDAF WATERFRONT,Apartamento,1700000.0,136.88,2 Quarto(s),Creek Metro Station,Dubai Mall,Dubai International Airport,RIAH TOWERS,12419.64,Premium,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,1200000.0,102.1,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,WINDSOR MANOR,11753.18,Spacious,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),MBR DISTRICT 1,Apartamento,1570000.0,72.6,1 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,"Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 3",21625.34,Médio,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),DUBAI HILLS,Apartamento,2360000.0,99.72,2 Quarto(s),Noor Bank Metro Station,Mall of the Emirates,IMG World Adventures,Golf Grand,23666.27,Spacious,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),ARJAN,Apartamento,3235990.0,280.38,3 Quarto(s),First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,SAMANA PARK VIEWS,11541.44,Premium,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),Al Kifaf,Apartamento,2775000.0,151.76,2 Quarto(s),Al Jafiliya Metro Station,Dubai Mall,Burj Khalifa,Park Gate Residences,18285.45,Premium,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),ARJAN,Apartamento,910000.0,83.12,1 Quarto(s),Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,10948.03,Médio,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,1270000.0,85.15,1 Quarto(s),Mina Seyahi,Marina Mall,Burj Al Arab,SULAFA TOWER,14914.86,Médio,Mercado Médio
2026-01-09,Venda,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,2050000.0,64.1,1 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,CREEK EDGE,31981.28,Médio,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),ARJAN,Apartamento,1380000.0,80.41,2 Quarto(s),Sharaf Dg Metro Station,Mall of the Emirates,Motor City,TORINO BY ORO24,17162.04,Médio,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),LIWAN,Apartamento,1545000.0,122.41,2 Quarto(s),,,IMG World Adventures,,12621.52,Spacious,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),Al Kheeran,Apartamento,7608000.0,381.32,3 Quarto(s),Al Jadaf Metro Station,City Centre Mirdif,Dubai International Airport,,19951.75,Premium,Ultra-Premium
2026-03-23,Venda,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,6300000.0,200.03,3 Quarto(s),Creek Metro Station,Dubai Mall,Dubai International Airport,THE DUBAI CREEK RESIDENCES,31495.28,Premium,Ultra-Premium
2026-03-23,Venda,Propriedade Plena (Freehold),Al Kifaf,Apartamento,4320000.0,163.9,3 Quarto(s),Al Jafiliya Metro Station,Dubai Mall,Burj Khalifa,1 Residences,26357.54,Premium,Ultra-Premium
2026-03-23,Venda,Propriedade Plena (Freehold),DUBAI PRODUCTION CITY,Apartamento,730000.0,83.1,1 Quarto(s),Damac Properties,Marina Mall,Sports City Swimming Academy,OAKWOOD RESIDENCY,8784.6,Médio,Mercado Médio
2026-01-02,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Office,1700000.0,87.16,,Business Bay Metro Station,Dubai Mall,Downtown Dubai,CLOVER BAY,19504.36,Médio,Alto Padrão
2026-01-09,Venda,Propriedade Plena (Freehold),DUBAI LAND RESIDENCE COMPLEX,Apartamento,840000.0,68.14,1 Quarto(s),,,IMG World Adventures,,12327.56,Médio,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),JUMEIRAH GOLF,Apartamento,4500000.0,217.14,4 Quarto(s),Damac Properties,Marina Mall,Sports City Swimming Academy,,20723.96,Premium,Ultra-Premium
2026-03-23,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Hotel Apartment,2700000.0,86.12,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,,31351.6,Médio,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,730000.0,35.56,Studio,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Azure,20528.68,Compacto,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,927000.0,86.52,1 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Canal Residence West 2,10714.29,Médio,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),SILICON OASIS,Apartamento,756808.0,74.01,1 Quarto(s),,,IMG World Adventures,AURA ELEGANCE,10225.75,Médio,Mercado Médio
2026-03-23,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1280000.0,74.21,1 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Binghatti Phoenix,17248.35,Médio,Mercado Médio
2026-01-09,Venda,Propriedade Plena (Freehold),PALM JUMEIRAH,Apartamento,2550000.0,107.6,1 Quarto(s),Al Sufouh,Mall of the Emirates,Burj Al Arab,ROYAL AMWAJ,23698.88,Spacious,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,3750000.0,156.29,3 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,CREEK HORIZON,23993.86,Premium,Ultra-Premium
2026-03-23,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Hotel Apartment,4700000.0,129.04,2 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,VIDA RESIDENCE DOWNTOWN DUBAI,36422.81,Premium,Ultra-Premium
2026-03-24,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,5700000.0,185.94,2 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Boulevard Point,30655.05,Premium,Ultra-Premium
2026-03-23,Venda,Propriedade Plena (Freehold),PALM JUMEIRAH,Hotel Apartment,2150000.0,86.45,1 Quarto(s),Al Sufouh,Mall of the Emirates,Burj Al Arab,Azizi Mina,24869.87,Médio,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,2722500.0,100.86,2 Quarto(s),Dubai Internet City,Marina Mall,Sports City Swimming Academy,Binghatti Orchid,26992.86,Spacious,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),DUBAI PRODUCTION CITY,Apartamento,1550000.0,115.97,2 Quarto(s),Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,MIDTOWN - DANIA,13365.53,Spacious,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),TOWN SQUARE,Apartamento,1225000.0,82.12,2 Quarto(s),,,Dubai Cycling Course,TOWN SQUARE ZAHRA,14917.19,Médio,Mercado Médio
2026-01-09,Venda,Propriedade Plena (Freehold),JUMEIRAH LIVING,Apartamento,2075000.0,71.3,1 Quarto(s),First Abu Dhabi Bank Metro Station,Mall of the Emirates,Burj Al Arab,Asayel at Madinat Jumeirah Living,29102.38,Médio,Alto Padrão
2026-03-23,Venda,Propriedade Plena (Freehold),DUBAI SOUTH,Apartamento,1279000.0,90.28,2 Quarto(s),,,Expo 2020 Site,MAJESTIQUE RESIDENCE 2,14167.04,Spacious,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,5600000.0,190.03,3 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,Imperial  Avenue,29469.03,Premium,Ultra-Premium
2026-03-30,Venda,Propriedade Plena (Freehold),MBR DISTRICT 1,Apartamento,2100000.0,71.28,1 Quarto(s),,,,"Mohammed Bin Rashid Al Maktoum City , District One Phase III  , Residences 25",29461.28,Médio,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,660000.0,76.95,1 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,ELITE 6 SPORTS RESIDENCE,8577.0,Médio,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1450000.0,91.47,2 Quarto(s),Dubai Internet City,Marina Mall,Sports City Swimming Academy,Binghatti Corner,15852.19,Spacious,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),REMRAAM,Apartamento,800000.0,71.84,1 Quarto(s),,,Motor City,REMRAAM,11135.86,Médio,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),TOWN SQUARE,Apartamento,500000.0,29.35,Studio,,,Dubai Cycling Course,TOWN SQUARE ZAHRA,17035.78,Compacto,Entrada
2026-03-24,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,2350000.0,99.12,2 Quarto(s),Jumeirah Lakes Towers,Marina Mall,Burj Al Arab,SILVERENE,23708.64,Spacious,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),THE GREENS,Apartamento,1470000.0,70.02,1 Quarto(s),Dubai Internet City,Marina Mall,Burj Al Arab,,20994.0,Médio,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,960000.0,108.88,2 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,HUB CANAL 2 TOWER,8817.05,Spacious,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Apartamento,810000.0,42.77,Studio,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,GOLD CREST VIEWS2,18938.51,Compacto,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),MEYDAN ONE,Apartamento,666000.0,32.68,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera 12,20379.44,Compacto,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),THE GREENS,Apartamento,2050000.0,94.3,2 Quarto(s),Dubai Internet City,Marina Mall,Burj Al Arab,,21739.13,Spacious,Alto Padrão
2026-01-09,Venda,Propriedade Plena (Freehold),AL FURJAN,Hotel Apartment,519000.0,36.05,Studio,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,Azizi Plaza Hotel Apartments,14396.67,Compacto,Entrada
2026-03-24,Venda,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,2600000.0,100.29,2 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Rosewater,25924.82,Spacious,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,1410000.0,91.52,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,GEMINI SPLENDOR,15406.47,Spacious,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),DISCOVERY GARDENS,Apartamento,1450000.0,146.32,2 Quarto(s),Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,,9909.79,Premium,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),Al Kheeran,Apartamento,3500000.0,234.8,3 Quarto(s),Emirates Metro Station,City Centre Mirdif,Dubai International Airport,,14906.3,Premium,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),DOWN TOWN JABAL ALI,Apartamento,600000.0,67.77,1 Quarto(s),UAE Exchange Metro Station,Ibn-e-Battuta Mall,Expo 2020 Site,SUBERBIA,8853.47,Médio,Entrada
2026-03-24,Venda,Propriedade Plena (Freehold),DAMAC HILLS,Apartamento,675000.0,41.12,1 Quarto(s),,,Motor City,DAMAC HILLS - GOLF VITA,16415.37,Compacto,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),DAMAC HILLS,Apartamento,1085000.0,79.22,1 Quarto(s),,,Motor City,DAMAC HILLS - GOLF HORIZON,13696.04,Médio,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),DISCOVERY GARDENS,Apartamento,840000.0,88.0,1 Quarto(s),Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,,9545.45,Spacious,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,2745000.0,176.56,3 Quarto(s),Marina Towers,Marina Mall,Burj Al Arab,,15547.12,Premium,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,1028000.0,45.53,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Sobha Creek Vistas,22578.52,Compacto,Mercado Médio
2026-03-27,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1005000.0,61.21,1 Quarto(s),Dubai Internet City,Marina Mall,Sports City Swimming Academy,Binghatti Emerald,16418.89,Médio,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,1700000.0,63.5,1 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,Peninsula Three,26771.65,Médio,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,518000.0,37.35,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,DIAMOND VIEWS 1,13868.81,Compacto,Entrada
2026-01-09,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,615000.0,45.79,Studio,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Nicholas Residence,13430.88,Compacto,Entrada
2026-03-24,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,2150000.0,126.77,2 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Aurora,16959.85,Premium,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,615000.0,61.69,1 Quarto(s),Dubai Internet City,Marina Mall,Sports City Swimming Academy,SEASONS COMMUNITY- AUTUMN,9969.2,Médio,Entrada
2026-03-24,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,1815000.0,116.54,2 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,BAY'S EDGE,15574.05,Spacious,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1050000.0,81.78,1 Quarto(s),,,IMG World Adventures,The 50,12839.33,Médio,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),BARSHA HEIGHTS,Apartamento,1500000.0,121.45,2 Quarto(s),Dubai Internet City,Mall of the Emirates,Burj Al Arab,MADISON RESIDENCY,12350.76,Spacious,Alto Padrão
2026-01-12,Venda,Propriedade Plena (Freehold),ARJAN,Apartamento,823845.0,69.58,1 Quarto(s),Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,11840.26,Médio,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),DUBAI PRODUCTION CITY,Apartamento,400000.0,34.31,Studio,Damac Properties,Marina Mall,Sports City Swimming Academy,LAKESIDE,11658.41,Compacto,Entrada
2026-03-24,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,725000.0,87.03,1 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,VILLA PERA,8330.46,Médio,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),JADDAF WATERFRONT,Apartamento,2500000.0,130.87,2 Quarto(s),Al Jadaf Metro Station,City Centre Mirdif,Dubai International Airport,D1,19102.93,Premium,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,530000.0,50.91,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,PLAZA RESIDENCES,10410.53,Médio,Entrada
2026-03-24,Venda,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,1900000.0,135.97,1 Quarto(s),,,,SOBHA HARTLAND GREENS PHASE II,13973.67,Premium,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,918000.0,60.96,1 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Bloom Towers,15059.06,Médio,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 2 & 3,Apartamento,675000.0,76.74,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,,EQUITI APARTMENTS,8795.93,Médio,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),MEYDAN AVENUE,Apartamento,1085000.0,63.71,2 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Gardens,17030.29,Médio,Mercado Médio
2026-01-15,Venda,Propriedade Plena (Freehold),DUBAI PRODUCTION CITY,Apartamento,1000000.0,68.19,1 Quarto(s),Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,MIDTOWN - NOOR,14664.91,Médio,Mercado Médio
2026-03-24,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,2750000.0,171.68,3 Quarto(s),Jumeirah Beach Residency,Marina Mall,Burj Al Arab,,16018.17,Premium,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1750000.0,185.83,3 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,PULSE SMART RESIDENCE,9417.21,Premium,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),Um Suqaim Third,Apartamento,3500000.0,110.15,2 Quarto(s),,,,Al Jazi - Madinat Jumeriah Living,31774.85,Spacious,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,2165000.0,142.35,2 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,AL SERH RESIDENCES 11 BY ASAK REAL ESTATE DEVELOPMENT,15208.99,Premium,Alto Padrão
2026-03-24,Venda,Propriedade Plena (Freehold),Mirdif,Apartamento,1765418.0,120.42,2 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,Dubai International Airport,MIRDIF HILLS- AL MULTAQA AVENUE,14660.5,Spacious,Alto Padrão
