id_estudante,idade,genero,nivel_educacao,media_horas_sono,horas_tempo_tela,horas_redes_sociais,horas_estudo_por_dia,horas_exercicio_por_semana,bebidas_cafeina_por_dia,nivel_estresse,pontuacao_ansiedade,media_notas,usa_app_sono,sente_esgotado
1007,14,masculino,graduacao,8.4,5.6,2.7,4.8,7.7,3,6,6,3.44,nao,nao
1008,16,masculino,graduacao,7.6,6.2,4.3,2.2,0.0,2,7,7,3.59,sim,sim
1009,23,feminino,graduacao,7.1,5.0,3.3,4.6,2.8,4,9,7,3.33,nao,sim
1010,19,masculino,graduacao,7.6,8.2,5.0,1.6,3.1,3,9,8,3.29,nao,sim
1011,17,feminino,graduacao,8.1,5.5,3.6,4.1,2.5,1,6,8,2.68,nao,nao
1012,20,feminino,ensino_medio,9.1,3.0,1.5,2.2,0.9,3,5,7,3.51,sim,nao
1013,24,masculino,graduacao,7.8,5.6,2.6,3.0,4.9,2,8,10,3.15,nao,sim
1014,19,nao_binario,pos_graduacao,7.8,6.7,5.6,3.2,7.4,1,7,7,3.07,nao,sim
1015,22,masculino,ensino_medio,7.7,5.4,2.9,4.5,2.3,5,7,7,3.34,nao,sim
1016,17,masculino,ensino_medio,8.1,5.1,5.3,5.8,0.0,1,7,6,2.98,nao,sim
1017,22,masculino,ensino_medio,6.8,7.5,4.0,4.0,0.5,0,8,7,2.72,nao,sim
1018,16,feminino,ensino_medio,7.0,7.9,3.1,3.3,4.2,4,9,8,3.18,nao,sim
1019,14,masculino,ensino_medio,8.3,3.0,0.4,4.3,1.2,4,7,9,3.56,nao,sim
1020,25,feminino,graduacao,7.2,9.2,5.3,2.8,1.1,1,10,10,2.56,sim,sim
1021,19,masculino,graduacao,7.5,5.1,3.0,4.0,3.3,3,7,5,3.25,nao,sim
1022,25,masculino,ensino_medio,8.1,6.7,4.6,7.3,3.2,1,5,3,3.03,nao,nao
1023,21,feminino,graduacao,6.2,7.4,5.5,3.6,0.0,4,8,10,2.94,nao,sim
1024,20,masculino,graduacao,5.1,8.2,4.3,4.3,4.3,4,9,10,2.63,nao,sim
1025,14,masculino,graduacao,6.9,4.8,2.1,0.0,2.6,1,10,10,3.13,sim,sim
1026,20,feminino,pos_graduacao,7.3,6.6,5.0,3.8,3.7,1,8,10,2.88,nao,sim
1027,26,masculino,graduacao,8.5,5.2,1.4,2.6,4.5,2,4,2,3.78,sim,nao
1028,21,masculino,pos_graduacao,7.0,5.5,0.5,3.4,0.6,5,9,10,3.05,nao,sim
1029,25,masculino,graduacao,6.2,7.1,4.4,2.6,0.0,1,8,8,3.01,sim,sim
1030,22,masculino,graduacao,7.3,4.5,1.8,2.8,5.0,2,6,5,3.19,sim,nao
1031,21,feminino,graduacao,7.6,7.7,3.6,1.9,0.8,1,6,4,3.21,nao,nao
1032,14,feminino,graduacao,7.4,5.5,3.3,3.2,4.5,3,7,8,3.16,nao,sim
1033,15,masculino,ensino_medio,7.3,6.3,3.1,2.4,2.1,1,6,4,3.33,nao,nao
1034,19,feminino,graduacao,8.2,6.3,4.3,4.4,5.3,0,8,10,3.32,nao,sim
1035,23,masculino,graduacao,7.5,4.9,2.3,1.1,5.1,3,6,8,3.6,nao,nao
1036,19,masculino,ensino_medio,8.0,6.9,2.3,4.8,3.4,1,6,6,3.92,nao,nao
1037,23,feminino,ensino_medio,5.7,12.2,5.6,1.8,7.3,1,10,10,2.88,nao,sim
1038,15,masculino,graduacao,5.8,9.7,5.3,5.1,4.7,0,7,6,2.64,nao,sim
1039,22,feminino,graduacao,8.3,5.1,5.3,2.7,1.8,1,6,7,3.45,sim,nao
1040,18,masculino,graduacao,9.3,1.4,1.0,0.0,7.0,1,6,8,3.79,sim,nao
1041,18,nao_binario,ensino_medio,8.9,2.1,1.3,1.9,2.8,2,4,2,3.75,nao,nao
1042,21,feminino,graduacao,10.4,1.9,3.2,2.5,1.7,2,6,6,3.13,nao,nao
1043,14,feminino,ensino_medio,8.5,4.8,2.4,5.9,3.3,3,5,6,3.14,nao,nao
1044,16,feminino,ensino_medio,6.8,5.3,2.8,2.2,2.3,2,7,7,2.35,sim,sim
1045,27,feminino,ensino_medio,8.0,4.8,2.1,4.6,0.0,4,7,9,3.37,nao,sim
1046,20,feminino,graduacao,9.4,1.4,0.5,2.4,4.9,3,3,2,4.0,sim,nao
1047,24,masculino,graduacao,7.8,5.8,3.6,2.5,5.2,0,5,3,3.43,nao,nao
1048,16,feminino,ensino_medio,6.2,8.7,7.2,4.0,3.6,1,9,8,3.17,nao,sim
1049,16,masculino,graduacao,5.7,10.0,4.6,4.2,5.4,3,6,8,3.31,nao,nao
1050,20,feminino,graduacao,6.1,7.5,2.8,2.9,5.6,4,10,10,2.91,nao,sim
1051,17,masculino,graduacao,7.7,6.1,3.6,3.7,5.8,1,5,6,3.14,sim,nao
1052,20,masculino,ensino_medio,7.8,3.6,3.0,1.2,1.9,3,7,5,3.02,sim,sim
1053,22,masculino,ensino_medio,6.4,7.9,3.2,5.1,4.3,2,9,10,2.97,nao,sim
1054,25,masculino,graduacao,8.3,2.0,0.9,1.0,2.0,3,6,8,3.95,sim,nao
1055,19,masculino,ensino_medio,7.2,4.4,3.3,2.6,0.2,2,8,7,2.99,nao,sim
1056,22,feminino,graduacao,8.5,3.5,1.6,3.5,0.0,1,9,8,3.38,nao,sim
1057,20,masculino,graduacao,7.0,7.6,5.6,4.6,7.4,0,6,5,3.99,nao,nao
1058,18,masculino,ensino_medio,7.5,7.8,3.0,2.0,3.4,4,7,5,3.74,nao,sim
1059,17,masculino,graduacao,7.4,4.6,3.1,1.2,0.7,3,7,5,3.08,nao,sim
1060,20,masculino,graduacao,7.6,6.1,3.1,4.6,0.5,1,7,6,3.38,nao,sim
1061,18,feminino,ensino_medio,6.9,8.7,4.9,3.8,0.0,1,9,9,2.91,nao,sim
1062,19,feminino,graduacao,8.3,4.5,2.3,4.2,3.9,5,6,5,3.83,sim,nao
1063,20,feminino,graduacao,7.9,4.8,4.2,4.4,8.4,2,8,6,3.39,nao,sim
1064,14,feminino,graduacao,5.8,9.0,5.5,4.0,1.8,3,9,7,2.32,nao,sim
1065,16,feminino,ensino_medio,7.8,6.5,4.2,2.9,1.9,3,8,8,2.79,nao,sim
1066,22,masculino,graduacao,7.5,8.1,3.1,3.7,0.0,3,9,7,3.2,sim,sim
1067,19,feminino,ensino_medio,7.4,6.7,4.7,1.7,4.9,2,5,5,3.69,sim,nao
1068,22,masculino,graduacao,6.5,8.8,5.4,5.7,4.0,2,8,10,2.65,nao,sim
1069,16,masculino,graduacao,8.2,7.2,3.0,2.3,3.1,6,6,6,3.42,nao,nao
1070,19,feminino,graduacao,8.1,5.3,2.6,2.4,4.5,2,5,4,3.11,nao,nao
1071,15,masculino,ensino_medio,7.7,6.7,1.7,3.2,0.0,1,8,6,3.36,sim,sim
1072,23,feminino,graduacao,6.8,9.0,5.8,3.9,0.0,0,8,9,3.02,sim,sim
1073,23,masculino,graduacao,7.2,5.7,2.8,2.8,0.2,1,6,8,3.59,sim,nao
1074,18,feminino,graduacao,7.3,8.7,6.0,5.5,0.8,2,7,6,3.57,sim,sim
1075,14,masculino,ensino_medio,7.3,5.9,3.9,4.2,3.7,1,5,6,4.0,nao,nao
1076,27,masculino,pos_graduacao,8.2,5.5,3.1,2.0,1.6,0,7,9,3.24,nao,sim
1077,22,masculino,ensino_medio,5.9,8.2,5.9,4.7,7.1,0,8,6,2.72,nao,sim
1078,21,feminino,ensino_medio,8.5,4.7,2.7,3.0,7.4,3,5,7,3.79,nao,nao
1079,23,masculino,pos_graduacao,6.6,9.6,4.5,3.1,2.1,1,7,5,3.05,nao,sim
1080,21,feminino,pos_graduacao,7.0,8.9,5.7,5.9,3.1,0,9,9,3.09,sim,sim
1081,18,feminino,ensino_medio,9.2,4.0,1.0,0.4,1.1,0,6,7,3.73,nao,nao
1082,16,nao_binario,graduacao,6.7,8.5,4.8,4.4,4.2,0,7,8,3.27,nao,sim
1083,23,feminino,ensino_medio,6.9,8.4,5.4,2.2,5.6,1,6,7,3.03,sim,nao
1084,18,masculino,graduacao,7.3,6.2,3.8,3.6,5.5,1,8,7,2.7,sim,sim
1085,16,masculino,ensino_medio,8.2,6.8,3.2,1.0,2.7,1,8,8,3.85,nao,sim
1086,18,nao_binario,graduacao,7.6,3.3,0.5,4.3,2.1,1,6,8,4.0,sim,nao
1087,19,feminino,pos_graduacao,6.5,9.0,5.4,3.8,1.9,2,10,9,2.36,nao,sim
1088,21,feminino,graduacao,8.4,4.8,3.2,4.8,7.3,2,6,5,3.62,nao,nao
1089,20,masculino,ensino_medio,9.7,2.0,0.1,5.2,2.1,3,8,9,3.52,nao,sim
1090,21,feminino,graduacao,8.2,5.3,4.0,4.1,5.6,1,7,6,3.09,nao,sim
1091,16,masculino,ensino_medio,7.6,4.5,0.2,2.7,2.7,0,6,5,3.48,sim,nao
1092,23,feminino,pos_graduacao,7.1,7.0,1.7,2.2,0.0,0,8,9,3.28,nao,sim
1093,20,feminino,ensino_medio,6.4,9.7,5.5,0.4,3.3,3,7,8,3.16,nao,sim
1094,21,masculino,graduacao,7.5,7.2,4.4,3.3,0.0,3,9,7,3.22,sim,sim
1095,23,feminino,ensino_medio,6.2,8.2,4.7,2.7,2.1,2,10,10,3.07,nao,sim
1096,18,masculino,graduacao,5.8,11.4,4.1,2.3,1.3,3,10,9,2.65,nao,sim
1097,21,masculino,graduacao,7.4,5.9,3.6,1.6,3.7,1,8,7,3.12,nao,sim
1098,22,masculino,graduacao,9.7,2.0,1.7,3.0,2.1,3,7,9,3.96,nao,sim
1099,14,masculino,graduacao,8.7,4.4,3.3,2.4,1.3,1,7,5,3.45,sim,sim
1100,17,feminino,ensino_medio,6.8,7.2,6.2,3.5,5.1,5,10,10,2.57,nao,sim
1101,22,masculino,pos_graduacao,8.3,4.4,0.0,2.8,2.2,1,7,5,3.98,nao,sim
1102,19,feminino,graduacao,7.5,8.3,5.0,4.3,3.8,3,7,5,3.26,sim,sim
1103,14,nao_binario,pos_graduacao,6.7,3.9,3.2,1.5,3.7,1,5,5,3.46,sim,nao
1104,18,feminino,graduacao,7.6,3.9,1.1,2.4,1.4,4,6,7,3.35,nao,nao
1105,22,feminino,graduacao,10.5,3.5,1.8,5.0,3.3,1,5,7,3.87,nao,nao
1106,20,feminino,pos_graduacao,6.5,11.6,6.9,3.1,1.8,1,10,8,3.1,nao,sim
1107,17,prefere_nao_dizer,ensino_medio,8.8,6.0,3.4,5.0,3.0,2,6,7,3.17,sim,nao
1108,18,masculino,ensino_medio,7.9,5.8,4.2,3.7,2.2,1,7,7,3.04,nao,sim
1109,15,masculino,graduacao,7.0,8.4,5.4,3.3,4.3,3,7,9,3.32,nao,sim
1110,17,masculino,pos_graduacao,6.6,7.9,4.1,3.7,4.8,2,10,9,2.82,sim,sim
1111,17,masculino,graduacao,8.0,9.7,6.7,2.5,0.0,0,8,8,3.37,nao,sim
1112,24,feminino,graduacao,6.6,10.7,6.4,2.0,0.9,1,8,9,3.31,nao,sim
1113,24,feminino,ensino_medio,7.1,9.1,4.4,4.8,1.2,4,8,6,3.16,sim,sim
1114,22,feminino,graduacao,8.4,7.6,2.7,4.1,2.7,1,7,6,3.22,nao,sim
1115,21,masculino,graduacao,7.3,5.5,1.8,4.5,7.0,1,7,5,3.27,nao,sim
1116,15,masculino,graduacao,6.7,8.6,5.4,5.8,0.0,1,10,8,2.95,nao,sim
1117,14,masculino,ensino_medio,7.4,9.3,3.4,3.2,4.6,4,8,7,3.74,sim,sim
1118,22,nao_binario,graduacao,7.2,5.7,1.5,4.3,5.7,4,8,9,3.41,nao,sim
1119,14,masculino,graduacao,6.5,6.0,3.7,1.5,2.0,3,8,9,2.72,sim,sim
1120,20,feminino,ensino_medio,7.1,9.2,6.6,4.7,4.0,4,10,10,2.55,sim,sim
1121,16,feminino,ensino_medio,9.4,1.0,0.0,1.3,4.9,2,3,4,3.58,nao,nao
1122,21,masculino,graduacao,6.5,7.9,4.7,2.4,1.9,4,8,9,3.34,sim,sim
1123,20,masculino,graduacao,7.9,4.9,4.3,2.4,1.0,2,7,8,3.26,nao,sim
1124,21,feminino,graduacao,7.9,4.8,4.1,4.0,8.7,1,7,5,3.62,nao,sim
1125,16,feminino,graduacao,7.6,4.8,1.7,2.7,1.4,1,7,5,3.03,sim,sim
1126,19,masculino,ensino_medio,8.5,2.9,1.7,2.8,3.7,3,4,3,3.59,nao,nao
1127,16,masculino,graduacao,8.8,5.9,3.5,2.8,0.9,2,6,8,3.74,nao,nao
1128,20,masculino,graduacao,6.9,8.2,6.0,3.4,5.8,2,7,6,3.06,nao,sim
1129,22,nao_binario,graduacao,9.7,4.6,3.7,3.4,0.0,2,9,7,3.13,nao,sim
1130,24,feminino,graduacao,7.4,6.8,3.9,2.4,3.1,3,8,10,3.12,nao,sim
1131,14,feminino,graduacao,7.6,3.8,2.1,4.1,2.5,0,7,6,3.14,nao,sim
1132,23,feminino,graduacao,10.2,2.2,0.0,2.9,3.1,3,4,5,4.0,sim,nao
1133,25,feminino,graduacao,8.2,1.0,0.9,3.2,7.7,0,4,3,4.0,nao,nao
1134,14,feminino,pos_graduacao,5.7,7.0,4.1,4.7,3.8,4,9,9,3.17,nao,sim
1135,17,masculino,ensino_medio,7.5,8.5,5.1,3.3,0.0,0,7,7,3.01,sim,sim
1136,16,masculino,pos_graduacao,9.1,7.4,4.6,2.0,2.0,2,7,7,3.56,sim,sim
1137,18,feminino,graduacao,7.8,3.6,1.6,2.6,2.1,2,4,2,3.53,nao,nao
1138,23,masculino,pos_graduacao,6.5,9.9,6.1,5.0,7.3,1,6,8,2.84,nao,nao
1139,15,feminino,ensino_medio,6.3,8.1,4.8,1.9,2.6,2,6,5,3.26,nao,nao
1140,16,feminino,pos_graduacao,6.7,8.9,4.9,2.6,2.4,1,10,10,2.92,nao,sim
1141,17,masculino,graduacao,6.1,8.7,3.0,4.7,5.1,2,9,10,3.13,sim,sim
1142,26,masculino,graduacao,7.7,8.0,4.9,2.9,11.1,0,6,4,3.33,sim,nao
1143,16,feminino,pos_graduacao,8.6,5.9,3.4,3.8,0.0,1,7,7,3.13,nao,sim
1144,19,feminino,graduacao,6.9,4.7,3.1,2.4,1.9,2,7,6,3.62,nao,sim
1145,16,masculino,pos_graduacao,8.1,7.6,3.9,3.3,1.0,2,6,7,3.11,nao,nao
1146,19,feminino,pos_graduacao,7.1,5.2,3.7,1.8,2.1,3,7,6,3.39,nao,sim
1147,18,feminino,graduacao,7.5,7.0,2.6,3.7,3.6,2,9,9,2.64,nao,sim
1148,18,feminino,ensino_medio,8.1,6.6,5.0,4.0,8.5,0,8,6,2.87,nao,sim
1149,16,masculino,graduacao,7.6,5.3,2.9,3.4,6.7,1,5,5,3.61,nao,nao
1150,21,masculino,pos_graduacao,6.3,7.0,4.1,1.8,2.0,1,7,8,3.23,sim,sim
1151,25,feminino,graduacao,6.4,7.4,3.0,4.4,6.8,3,8,9,3.31,sim,sim
1152,14,feminino,pos_graduacao,8.2,6.1,4.5,3.8,5.2,1,7,5,3.43,sim,sim
1153,17,feminino,graduacao,9.7,1.4,0.4,5.2,6.7,4,4,6,4.0,nao,nao
1154,21,feminino,pos_graduacao,6.2,6.3,4.9,1.9,7.2,3,9,7,2.68,nao,sim
1155,21,masculino,ensino_medio,8.9,5.3,3.0,1.5,0.0,1,7,5,2.96,sim,sim
1156,20,masculino,graduacao,7.5,3.8,3.0,2.5,1.9,3,4,5,3.52,sim,nao
1157,26,feminino,graduacao,5.8,10.6,7.0,5.0,4.3,1,10,10,2.66,sim,sim
1158,17,masculino,graduacao,8.2,4.7,2.2,8.3,2.9,3,7,6,3.51,nao,sim
1159,19,masculino,graduacao,4.9,9.3,6.4,2.6,5.0,2,10,8,3.09,nao,sim
1160,20,masculino,graduacao,7.6,6.5,4.1,5.6,0.9,3,7,6,2.66,nao,sim
1161,25,masculino,graduacao,7.4,6.2,3.2,2.5,4.5,2,5,6,3.34,sim,nao
1162,19,masculino,pos_graduacao,7.5,7.8,6.2,2.5,2.7,0,8,7,3.22,nao,sim
1163,16,masculino,graduacao,6.2,10.4,6.9,4.1,3.7,2,9,10,3.04,nao,sim
1164,18,masculino,graduacao,8.2,6.5,4.3,2.4,8.3,3,5,4,3.19,nao,nao
1165,20,feminino,ensino_medio,7.0,5.4,1.9,2.2,3.4,1,4,5,3.52,nao,nao
1166,18,masculino,graduacao,7.5,7.8,5.5,3.4,4.9,1,6,5,2.39,nao,nao
1167,14,masculino,pos_graduacao,6.5,8.8,5.4,3.5,2.6,2,10,10,3.25,nao,sim
1168,19,feminino,graduacao,5.7,7.6,4.1,5.9,0.0,4,10,8,2.81,sim,sim
1169,23,masculino,ensino_medio,6.3,8.4,5.6,0.8,3.4,3,9,10,2.66,nao,sim
1170,21,masculino,ensino_medio,6.8,8.8,4.3,4.2,5.0,1,6,4,2.93,nao,nao
1171,16,feminino,graduacao,6.7,8.9,4.5,3.2,5.2,1,9,10,2.69,nao,sim
1172,18,masculino,pos_graduacao,6.9,6.4,2.3,2.7,2.2,3,6,7,3.35,nao,nao
1173,21,feminino,pos_graduacao,5.9,9.5,6.3,5.6,1.7,1,10,10,2.95,sim,sim
1174,18,feminino,pos_graduacao,7.6,5.9,1.7,4.8,8.0,0,7,8,3.2,nao,sim
1175,16,feminino,ensino_medio,7.7,9.5,5.4,5.9,9.0,1,6,7,3.96,sim,nao
1176,16,feminino,ensino_medio,6.3,10.1,5.9,0.6,0.0,1,10,10,2.97,nao,sim
1177,26,prefere_nao_dizer,graduacao,5.9,8.4,5.1,0.2,3.9,1,7,6,3.33,nao,sim
1178,24,feminino,pos_graduacao,8.9,8.8,4.1,4.2,4.8,1,8,9,2.8,nao,sim
1179,21,masculino,ensino_medio,5.0,8.7,4.5,2.8,4.6,2,9,9,2.41,nao,sim
1180,19,nao_binario,ensino_medio,8.8,6.7,4.6,5.1,5.5,1,7,6,3.09,sim,sim
1181,16,feminino,pos_graduacao,7.1,7.8,5.1,2.4,4.5,1,8,7,3.25,nao,sim
1182,24,feminino,ensino_medio,6.1,10.1,7.0,2.8,0.0,2,9,10,2.71,nao,sim
1183,18,feminino,graduacao,7.7,4.3,2.1,0.0,3.2,3,8,7,2.83,nao,sim
1184,16,masculino,graduacao,6.4,9.4,4.6,3.2,4.2,1,8,8,3.61,nao,sim
1185,20,masculino,ensino_medio,8.7,1.3,2.6,2.4,0.1,1,8,10,3.28,nao,sim
1186,25,masculino,pos_graduacao,9.2,5.3,5.0,2.7,0.7,4,6,6,3.5,nao,nao
1187,14,feminino,graduacao,6.4,6.8,4.4,3.7,0.5,0,7,5,2.58,nao,sim
1188,15,masculino,ensino_medio,7.3,6.4,1.8,3.8,0.0,2,7,5,3.52,nao,sim
1189,14,feminino,graduacao,6.6,8.8,5.1,5.0,4.4,4,7,8,3.28,sim,sim
1190,17,feminino,graduacao,8.3,3.1,0.8,3.4,0.9,0,6,5,2.98,nao,nao
1191,22,masculino,graduacao,8.5,7.8,4.4,0.4,4.0,0,8,8,3.46,sim,sim
1192,16,feminino,ensino_medio,7.7,4.7,2.8,3.7,1.8,0,6,8,3.55,nao,nao
1193,21,masculino,ensino_medio,6.1,8.5,5.9,2.2,7.6,2,7,5,3.39,nao,sim
1194,22,feminino,ensino_medio,9.7,4.0,1.3,2.3,2.5,2,7,9,2.96,nao,sim
1195,17,masculino,graduacao,6.7,7.3,6.0,6.2,2.9,2,7,7,3.33,nao,sim
1196,23,feminino,graduacao,6.6,9.6,4.8,2.3,2.8,5,7,6,3.29,nao,sim
1197,18,prefere_nao_dizer,ensino_medio,7.2,5.0,1.2,0.6,2.1,1,7,5,2.9,nao,sim
1198,21,masculino,graduacao,7.1,6.5,1.5,2.8,0.1,0,7,8,3.46,nao,sim
1199,16,feminino,ensino_medio,8.0,6.2,3.7,3.6,4.7,3,8,8,3.32,sim,sim
1200,22,feminino,ensino_medio,7.8,5.7,2.9,3.1,4.8,3,10,10,3.0,nao,sim
1201,15,masculino,graduacao,7.1,6.3,3.3,3.3,0.7,1,7,6,3.35,sim,sim
1202,24,feminino,graduacao,8.5,3.1,2.5,3.8,3.2,1,7,5,3.55,sim,sim
1203,15,feminino,ensino_medio,8.2,7.6,3.1,2.0,7.2,1,6,6,3.71,nao,nao
1204,21,feminino,ensino_medio,6.9,5.9,2.9,2.9,5.4,1,6,4,3.13,nao,nao
1205,21,masculino,graduacao,8.0,6.2,4.4,4.9,4.7,1,7,7,3.06,nao,sim
1206,24,feminino,graduacao,5.8,8.5,4.1,3.5,1.4,2,10,8,2.77,nao,sim
1207,21,masculino,graduacao,7.1,5.1,4.2,3.4,4.4,0,6,4,2.75,nao,nao
1208,22,masculino,graduacao,7.5,6.6,3.2,0.0,1.5,6,6,5,3.41,sim,nao
1209,17,feminino,ensino_medio,8.6,1.0,0.1,5.4,6.4,2,4,6,3.76,sim,nao
1210,18,feminino,graduacao,7.4,11.0,7.0,2.1,3.3,1,8,7,2.86,sim,sim
1211,25,masculino,graduacao,7.3,9.4,5.2,4.3,6.8,3,6,6,3.36,sim,nao
1212,18,feminino,pos_graduacao,8.4,5.7,3.3,7.2,3.7,0,8,9,2.81,nao,sim
1213,24,feminino,graduacao,7.8,10.7,5.1,3.8,0.4,4,9,10,2.74,nao,sim
1214,18,feminino,ensino_medio,6.5,7.4,3.7,1.3,2.4,1,8,9,3.19,nao,sim
1215,17,masculino,graduacao,8.0,1.7,0.1,5.9,0.0,3,6,4,3.77,nao,nao
1216,15,masculino,pos_graduacao,8.2,4.7,2.1,3.1,0.2,3,8,6,3.57,nao,sim
1217,19,masculino,graduacao,7.1,7.7,3.5,1.2,1.0,3,10,10,3.04,sim,sim
1218,20,feminino,graduacao,7.8,5.4,3.8,4.5,1.6,2,6,7,2.83,nao,nao
1219,18,feminino,ensino_medio,7.4,5.4,1.7,5.0,4.3,0,6,8,3.18,nao,nao
1220,18,feminino,graduacao,6.5,7.4,3.0,4.1,3.3,2,10,10,3.18,nao,sim
1221,24,masculino,graduacao,6.6,8.6,3.1,3.2,0.7,2,9,9,3.33,nao,sim
1222,14,feminino,ensino_medio,7.4,4.8,3.8,6.3,3.4,0,8,8,2.79,nao,sim
1223,18,masculino,graduacao,7.1,10.8,6.3,2.7,1.8,2,9,8,2.7,nao,sim
1224,20,feminino,ensino_medio,7.5,6.2,2.4,6.1,0.4,0,9,8,3.16,nao,sim
1225,24,feminino,graduacao,8.3,6.4,5.1,4.8,5.0,2,4,2,3.84,nao,nao
1226,20,masculino,pos_graduacao,6.7,6.3,3.5,1.1,1.6,2,6,4,3.31,nao,nao
1227,15,masculino,pos_graduacao,8.2,3.7,2.6,3.2,5.0,6,7,5,3.02,nao,sim
1228,21,masculino,graduacao,7.3,4.9,2.3,0.6,5.0,1,5,4,3.16,nao,nao
1229,16,feminino,graduacao,8.1,3.3,3.3,2.8,3.4,3,5,7,3.55,sim,nao
1230,24,masculino,ensino_medio,9.0,3.5,0.5,3.3,10.3,2,3,4,3.66,nao,nao
1231,21,masculino,ensino_medio,9.2,4.2,0.6,2.0,3.3,1,2,2,3.82,nao,nao
1232,20,nao_binario,graduacao,8.7,5.6,3.2,3.7,2.8,1,6,6,2.83,sim,nao
1233,22,feminino,graduacao,7.2,4.5,1.7,3.2,0.6,0,7,6,3.1,nao,sim
1234,16,feminino,pos_graduacao,8.3,5.4,2.8,4.6,7.0,1,5,4,4.0,nao,nao
1235,14,masculino,graduacao,6.7,6.7,2.9,2.4,5.3,3,10,10,3.03,nao,sim
1236,23,nao_binario,graduacao,8.5,4.8,1.4,2.3,5.1,1,5,4,3.44,nao,nao
1237,21,feminino,graduacao,6.5,6.4,3.9,2.1,1.3,2,8,8,3.26,nao,sim
1238,26,prefere_nao_dizer,pos_graduacao,6.6,10.1,3.0,3.6,4.7,0,9,8,2.48,nao,sim
1239,19,feminino,graduacao,7.0,5.3,2.8,4.9,3.0,1,8,8,2.64,sim,sim
1240,16,masculino,graduacao,8.4,5.8,3.6,3.2,4.7,3,7,5,3.28,sim,sim
1241,15,masculino,graduacao,6.4,7.3,4.0,3.1,3.5,1,8,6,3.4,sim,sim
1242,18,masculino,graduacao,7.1,8.6,5.1,4.1,3.5,4,9,10,2.85,sim,sim
1243,21,feminino,graduacao,8.2,5.5,2.5,1.9,2.2,0,6,5,3.38,sim,nao
1244,22,masculino,pos_graduacao,7.4,4.7,2.9,1.2,1.5,0,7,5,3.52,sim,sim
1245,22,masculino,graduacao,6.6,8.0,3.8,3.8,2.1,2,9,9,3.32,nao,sim
1246,23,prefere_nao_dizer,graduacao,7.2,8.2,4.8,3.1,5.9,1,5,6,3.44,sim,nao
1247,20,masculino,ensino_medio,8.5,5.0,0.7,2.4,7.6,2,5,7,3.52,sim,nao
1248,18,masculino,graduacao,8.5,7.1,4.3,3.2,5.5,1,6,6,3.74,sim,nao
1249,19,masculino,graduacao,7.4,9.2,4.5,2.5,6.1,1,7,9,3.31,sim,sim
1250,23,masculino,pos_graduacao,7.3,10.0,5.3,1.4,0.4,1,7,5,2.86,nao,sim
1251,18,feminino,graduacao,7.1,9.1,5.5,4.7,4.5,3,6,6,3.73,nao,nao
1252,23,masculino,graduacao,7.0,7.4,5.9,2.5,0.9,2,8,8,2.92,nao,sim
1253,22,feminino,ensino_medio,8.0,5.7,3.4,2.7,2.9,1,5,7,3.38,nao,nao
1254,23,prefere_nao_dizer,graduacao,7.6,5.9,3.2,3.6,3.7,0,7,9,3.19,sim,sim
1255,20,masculino,graduacao,7.9,6.2,3.5,3.4,2.9,0,8,7,3.43,nao,sim
1256,22,masculino,graduacao,5.5,6.7,3.4,2.8,7.0,1,9,8,2.72,sim,sim
1257,18,feminino,graduacao,8.1,8.2,5.7,1.5,0.1,2,8,10,3.15,sim,sim
1258,17,feminino,graduacao,9.1,5.9,3.2,2.8,0.0,2,8,10,3.37,sim,sim
1259,14,feminino,graduacao,6.5,5.9,2.7,2.6,0.6,5,8,10,3.21,nao,sim
1260,14,masculino,graduacao,7.7,8.2,5.0,3.3,2.7,0,6,8,3.11,nao,nao
1261,19,feminino,ensino_medio,9.1,3.7,3.5,3.2,5.0,4,6,7,3.59,sim,nao
1262,20,nao_binario,graduacao,7.3,7.5,3.2,4.5,4.1,0,8,8,3.62,sim,sim
1263,27,masculino,ensino_medio,5.8,6.6,5.3,2.9,6.4,2,8,9,3.03,sim,sim
1264,18,masculino,graduacao,7.2,6.3,2.7,3.8,0.0,3,7,7,3.33,nao,sim
1265,24,masculino,graduacao,7.4,4.6,2.9,5.3,5.3,0,9,7,3.02,nao,sim
1266,22,feminino,graduacao,8.8,5.7,3.8,2.4,4.3,2,7,5,2.94,sim,sim
1267,23,feminino,ensino_medio,7.1,7.5,5.6,3.7,3.2,1,9,10,3.32,nao,sim
1268,22,feminino,ensino_medio,7.6,6.5,3.8,3.1,3.2,3,7,6,3.08,nao,sim
1269,15,feminino,pos_graduacao,7.5,8.4,4.4,3.8,5.2,3,8,10,2.55,sim,sim
1270,19,feminino,graduacao,6.7,8.3,5.5,2.9,5.9,7,9,10,2.88,nao,sim
1271,22,masculino,graduacao,7.6,3.9,2.5,2.7,2.8,0,7,8,3.31,nao,sim
1272,19,feminino,ensino_medio,9.4,1.7,1.3,6.5,4.9,0,4,4,3.48,sim,nao
1273,18,masculino,graduacao,7.5,6.8,3.1,3.4,0.8,0,8,8,3.24,nao,sim
1274,19,feminino,ensino_medio,7.4,5.8,3.1,0.3,7.1,0,6,7,3.61,nao,nao
1275,23,masculino,graduacao,7.1,6.0,3.1,5.0,4.4,2,8,8,3.22,nao,sim
1276,15,feminino,ensino_medio,5.6,6.5,3.9,4.5,2.4,5,8,9,2.92,nao,sim
